"offset [um]","PinCount []","Freq [GHz]","dB(St(VCC_moving_T1,VCC_moving_T1)) []"
300,8,25.1,-3.63093356456979
300,8,25.2,-3.41933134846517
300,8,25.3,-4.50780375715713
300,8,25.4,-7.45701799026999
300,8,25.5,-12.832068709227
300,8,25.6,-7.90355867747943
300,8,25.7,-1.82131514492568
300,8,25.8,-1.52982475872289
300,8,25.9,-1.33156372414096
300,8,26,-1.00428494848963
300,8,26.1,-0.79766025453015
300,8,26.2,-0.881032657652442
300,8,26.3,-0.625636606724012
300,8,26.4,-0.534524219018099
300,8,26.5,-0.475510690147779
300,8,26.6,-0.412774070737034
300,8,26.7,-0.375537895536712
300,8,26.8,-0.365824978475285
300,8,26.9,-0.362617387824507
300,8,27,-0.394847347955351
300,8,27.1,-0.681903095880537
300,8,27.2,-0.370886587093227
300,8,27.3,-0.272024580704552
300,8,27.4,-0.251992229283431
300,8,27.5,-0.241340593973849
300,8,27.6,-0.23322876406876
300,8,27.7,-0.22628873348796
300,8,27.8,-0.220099376009334
300,8,27.9,-0.21448036991728
300,8,28,-0.209331755078385
300,8,28.1,-0.20458734184986
300,8,28.2,-0.200198360414337
300,8,28.3,-0.19612667372027
300,8,28.4,-0.192341477777677
300,8,28.5,-0.188817451147971
300,8,28.6,-0.185533591355982
300,8,28.7,-0.182472424496282
300,8,28.8,-0.17961944809381
300,8,28.9,-0.17696274167227
300,8,29,-0.174492716186157
300,8,29.1,-0.172201996217458
300,8,29.2,-0.170085448651944
300,8,29.3,-0.168140395820811
300,8,29.4,-0.166367088274713
300,8,29.5,-0.164769577238267
300,8,29.6,-0.16335724808348
300,8,29.7,-0.162147518939121
300,8,29.8,-0.161170723856384
300,8,29.9,-0.16047937396692
300,8,30,-0.160166890693876
300,8,30.1,-0.160408817183289
300,8,30.2,-0.161563908377245
300,8,30.3,-0.164460344217192
300,8,30.4,-0.171377563413426
300,8,30.5,-0.190323715351789
300,8,30.6,-0.250637415852395
300,8,30.7,-0.230784497347887
300,8,30.8,-0.161370203324327
300,8,30.9,-0.147113580709328
300,8,31,-0.143197001059199
300,8,31.1,-0.141670800038082
300,8,31.2,-0.140884915769598
300,8,31.3,-0.140379734952503
300,8,31.4,-0.139999363721688
300,8,31.5,-0.139683526976362
300,8,31.6,-0.139406843960029
300,8,31.7,-0.139158199373478
300,8,31.8,-0.138932977647373
300,8,31.9,-0.138729994858792
300,8,32,-0.138550376373705
300,8,32.1,-0.138397408594953
300,8,32.2,-0.138277093082541
300,8,32.3,-0.13819953590283
300,8,32.4,-0.138181776585267
300,8,32.5,-0.138253633042867
300,8,32.6,-0.138470747462663
300,8,32.7,-0.138947345561458
300,8,32.8,-0.139953655408375
300,8,32.9,-0.142291417915587
300,8,33,-0.149598797811736
300,8,33.1,-0.217961763372189
300,8,33.2,-0.12215114394097
300,8,33.3,-0.121691318482884
300,8,33.4,-0.176069497964608
300,8,33.5,-0.160338253472439
300,8,33.6,-0.140682683977181
300,8,33.7,-0.136912737622123
300,8,33.8,-0.135421885371929
300,8,33.9,-0.134624717457259
300,8,34,-0.134115993180909
300,8,34.1,-0.13375147551719
300,8,34.2,-0.133469215531921
300,8,34.3,-0.133239203385481
300,8,34.4,-0.13304567610079
300,8,34.5,-0.132879897864401
300,8,34.6,-0.13273687455843
300,8,34.7,-0.132613728519128
300,8,34.8,-0.132508839635348
300,8,34.9,-0.132421366457895
300,8,35,-0.132350967171477
300,8,35.1,-0.132297631006203
300,8,35.2,-0.13226157331388
300,8,35.3,-0.13224316873019
300,8,35.4,-0.132242907855239
300,8,35.5,-0.132261368885007
300,8,35.6,-0.132299198965492
300,8,35.7,-0.132357101971226
300,8,35.8,-0.132435830535093
300,8,35.9,-0.132536180774624
300,8,36,-0.132658988477248
300,8,36.1,-0.132805125546242
300,8,36.2,-0.132975495274169
300,8,36.3,-0.133171024424407
300,8,36.4,-0.133392649115444
300,8,36.5,-0.133641290423664
300,8,36.6,-0.133917818119094
300,8,36.7,-0.134223031382186
300,8,36.8,-0.134557919252544
300,8,36.9,-0.134926489934872
300,8,37,-0.1353690585291
300,8,37.1,-0.136400365007223
300,8,37.2,-0.13689239763962
300,8,37.3,-0.137159539173235
300,8,37.4,-0.137650269900078
300,8,37.5,-0.138239157160348
300,8,37.6,-0.138898472967332
300,8,37.7,-0.139622132215358
300,8,37.8,-0.140410503033532
300,8,37.9,-0.141266877052526
300,8,38,-0.142197329206389
300,8,38.1,-0.143216518811392
300,8,38.2,-0.144408171257587
300,8,38.3,-0.147020893365525
300,8,38.4,-0.147876498251409
300,8,38.5,-0.148733643516639
300,8,38.6,-0.150170224398623
300,8,38.7,-0.151860792919593
300,8,38.8,-0.153774137422879
300,8,38.9,-0.15592896509203
300,8,39,-0.158364648969546
300,8,39.1,-0.161138433100892
300,8,39.2,-0.164329548389311
300,8,39.3,-0.168047966039034
300,8,39.4,-0.172449183622756
300,8,39.5,-0.177758924862117
300,8,39.6,-0.184315605263915
300,8,39.7,-0.192646582627733
300,8,39.8,-0.203612696482867
300,8,39.9,-0.218701025449772
300,8,40,-0.240668535221439
300,9,0.1,-7.16981251342483
300,9,0.2,-7.06744816225227
300,9,0.3,-6.90018285384457
300,9,0.4,-6.67878647385307
300,9,0.5,-6.41549399374468
300,9,0.6,-6.12262810063522
300,9,0.7,-5.8114994309283
300,9,0.8,-5.49175497767594
300,9,0.9,-5.17114258882006
300,9,1,-4.85556516717124
300,9,1.1,-4.54929494346389
300,9,1.2,-4.25525059918263
300,9,1.3,-3.97527702723069
300,9,1.4,-3.71039679893889
300,9,1.5,-3.46102142142993
300,9,1.6,-3.22712122072606
300,9,1.7,-3.00835785364354
300,9,1.8,-2.80418533736599
300,9,1.9,-2.61392566761508
300,9,2,-2.43682448239346
300,9,2.1,-2.27209136182971
300,9,2.2,-2.11892846414132
300,9,2.3,-1.97655040774989
300,9,2.4,-1.8441976473802
300,9,2.5,-1.72114506130118
300,9,2.6,-1.60670705261414
300,9,2.7,-1.50024013824092
300,9,2.8,-1.40114375954693
300,9,2.9,-1.3088598558273
300,9,3,-1.222871602426
300,9,3.1,-1.14270160803906
300,9,3.2,-1.06790978475757
300,9,3.3,-0.998091045601256
300,9,3.4,-0.932872938802978
300,9,3.5,-0.871913295372932
300,9,3.6,-0.814897941808378
300,9,3.7,-0.761538511999972
300,9,3.8,-0.711570379052386
300,9,3.9,-0.664750718799164
300,9,4,-0.620856709428713
300,9,4.1,-0.579683867677516
300,9,4.2,-0.541044518356831
300,9,4.3,-0.504766392010177
300,9,4.4,-0.470691344665311
300,9,4.5,-0.438674192301682
300,9,4.6,-0.408581652970309
300,9,4.7,-0.380291389362195
300,9,4.8,-0.353691144874293
300,9,4.9,-0.328677966684602
300,9,5,-0.305157510024704
300,9,5.1,-0.283043418208361
300,9,5.2,-0.262256773943454
300,9,5.3,-0.242725617940419
300,9,5.4,-0.224384531808864
300,9,5.5,-0.207174283084458
300,9,5.6,-0.191041530919336
300,9,5.7,-0.175938592429804
300,9,5.8,-0.161823270476535
300,9,5.9,-0.148658745233629
300,9,6,-0.136413533454274
300,9,6.1,-0.125061521297613
300,9,6.2,-0.114582078872338
300,9,6.3,-0.104960267754032
300,9,6.4,-0.0961871563731917
300,9,6.5,-0.0882602630546456
300,9,6.6,-0.0811841527588768
300,9,6.7,-0.0749712218233309
300,9,6.8,-0.0696427160262662
300,9,6.9,-0.0652300420670948
300,9,7,-0.0617764527845369
300,9,7.1,-0.0593392141855819
300,9,7.2,-0.0579924010453392
300,9,7.3,-0.0578305226408953
300,9,7.4,-0.0589732582646827
300,9,7.5,-0.0615716958294774
300,9,7.6,-0.06581663405213
300,9,7.7,-0.0719497592814321
300,9,7.8,-0.0802788898555986
300,9,7.9,-0.0911990740416142
300,9,8,-0.105222268211144
300,9,8.1,-0.123019846795326
300,9,8.2,-0.145484727816757
300,9,8.3,-0.173824212878499
300,9,8.4,-0.209702198367671
300,9,8.5,-0.255463041327427
300,9,8.6,-0.314494659785645
300,9,8.7,-0.391836696399996
300,9,8.8,-0.49523335066186
300,9,8.9,-0.637011610849624
300,9,9,-0.837485631043721
300,9,9.1,-1.13091333613841
300,9,9.2,-1.57346670462386
300,9,9.3,-2.23485107291408
300,9,9.4,-3.04542741635924
300,9,9.5,-3.23767626113365
300,9,9.6,-2.09406423664852
300,9,9.7,-0.885085622486198
300,9,9.8,-0.548624377352633
300,9,9.9,-1.25097450341739
300,9,10,-0.437261320425524
300,9,10.1,-0.206698619260171
300,9,10.2,-0.233239133778937
300,9,10.3,-0.405208960821372
300,9,10.4,-0.717125818879494
300,9,10.5,-1.19766185896688
300,9,10.6,-1.87729999689102
300,9,10.7,-2.72743670230434
300,9,10.8,-3.55449569458295
300,9,10.9,-3.99436315017093
300,9,11,-3.84678266670286
300,9,11.1,-3.31392072771873
300,9,11.2,-2.69349829777638
300,9,11.3,-2.13669569012376
300,9,11.4,-1.67794278553585
300,9,11.5,-1.30588426567435
300,9,11.6,-0.998271736273791
300,9,11.7,-0.734578562981241
300,9,11.8,-0.510854565968176
300,9,11.9,-0.474424239083682
300,9,12,-2.53096102211239
300,9,12.1,-3.11542673850035
300,9,12.2,-1.73733721935089
300,9,12.3,-1.21345132446546
300,9,12.4,-0.94897803597076
300,9,12.5,-0.786289414242286
300,9,12.6,-0.67415368834719
300,9,12.7,-0.591534010768253
300,9,12.8,-0.528381996611216
300,9,12.9,-0.479596983730575
300,9,13,-0.443026702521429
300,9,13.1,-0.419576574646664
300,9,13.2,-0.417097108543389
300,9,13.3,-0.466044831817368
300,9,13.4,-0.271564716455435
300,9,13.5,-0.185772166444799
300,9,13.6,-0.189177506463962
300,9,13.7,-0.18579271063173
300,9,13.8,-0.179102314372947
300,9,13.9,-0.171363328565243
300,9,14,-0.163560309737858
300,9,14.1,-0.156136796729197
300,9,14.2,-0.149298736427243
300,9,14.3,-0.143141311489518
300,9,14.4,-0.137706083654179
300,9,14.5,-0.133008601577701
300,9,14.6,-0.12905252638253
300,9,14.7,-0.125837207758861
300,9,14.8,-0.123361922063334
300,9,14.9,-0.121628354575025
300,9,15,-0.120642152401519
300,9,15.1,-0.120414011056202
300,9,15.2,-0.120960587214727
300,9,15.3,-0.12230547137527
300,9,15.4,-0.124480489094013
300,9,15.5,-0.127527763698929
300,9,15.6,-0.131503398290687
300,9,15.7,-0.1364846865368
300,9,15.8,-0.142585504051649
300,9,15.9,-0.149992344794627
300,9,16,-0.159058554027949
300,9,16.1,-0.170588715540188
300,9,16.2,-0.18688702814013
300,9,16.3,-0.216994688101842
300,9,16.4,-0.320364760947376
300,9,16.5,-1.03053967845739
300,9,16.6,-0.483588530595818
300,9,16.7,-0.347200900408706
300,9,16.8,-0.337348946942227
300,9,16.9,-0.362549150790678
300,9,17,-0.420957386298083
300,9,17.1,-0.546650374427885
300,9,17.2,-0.855306456713296
300,9,17.3,-1.74653614272315
300,9,17.4,-4.65032646823591
300,9,17.5,-14.9085185213435
300,9,17.6,-15.4304030008423
300,9,17.7,-9.01064960708387
300,9,17.8,-7.19667205881246
300,9,17.9,-6.63582028191462
300,9,18,-6.63422161826542
300,9,18.1,-6.94538077935911
300,9,18.2,-7.42312785725248
300,9,18.3,-7.90530083154926
300,9,18.4,-8.17424436280042
300,9,18.5,-8.0271623705161
300,9,18.6,-7.43222025728344
300,9,18.7,-6.55493849983486
300,9,18.8,-5.60438539295293
300,9,18.9,-4.71711410702543
300,9,19,-3.95061482933319
300,9,19.1,-3.31534384998415
300,9,19.2,-2.80111234968839
300,9,19.3,-2.39176819854966
300,9,19.4,-2.07251792522596
300,9,19.5,-1.83452446603043
300,9,19.6,-1.68201676909566
300,9,19.7,-1.65733550694112
300,9,19.8,-1.98590856145046
300,9,19.9,-4.85103032765918
300,9,20,-4.21979202398426
300,9,20.1,-1.19309723404988
300,9,20.2,-0.793176243504501
300,9,20.3,-0.65523852991787
300,9,20.4,-0.580222626027108
300,9,20.5,-0.530119560199004
300,9,20.6,-0.493688658662993
300,9,20.7,-0.466540370773556
300,9,20.8,-0.446607785858869
300,9,20.9,-0.432811896475524
300,9,21,-0.424598429464035
300,9,21.1,-0.421768147190653
300,9,21.2,-0.424430559220639
300,9,21.3,-0.433029571301752
300,9,21.4,-0.44843404570108
300,9,21.5,-0.472112731340495
300,9,21.6,-0.506442557144086
300,9,21.7,-0.555248420159754
300,9,21.8,-0.624768089560642
300,9,21.9,-0.725434594887652
300,9,22,-0.875302008784946
300,9,22.1,-1.10692394863253
300,9,22.2,-1.48178889026209
300,9,22.3,-2.12179925889936
300,9,22.4,-3.27947936749343
300,9,22.5,-5.49530342313931
300,9,22.6,-9.95234376567421
300,9,22.7,-16.6549959846203
300,9,22.8,-11.2686728275937
300,9,22.9,-7.10383642073951
300,9,23,-4.99561388807306
300,9,23.1,-3.83983656620078
300,9,23.2,-3.23611706985105
300,9,23.3,-3.13273116277397
300,9,23.4,-3.68081009094082
300,9,23.5,-4.79083732780829
300,9,23.6,-5.78827231226851
300,9,23.7,-6.36024617397319
300,9,23.8,-6.79206530023885
300,9,23.9,-7.29455426614369
300,9,24,-7.60938744648468
300,9,24.1,-6.70701454910356
300,9,24.2,-4.60676246840921
300,9,24.3,-3.05206896774717
300,9,24.4,-2.45303137321818
300,9,24.5,-2.38831902183756
300,9,24.6,-2.57634422993758
300,9,24.7,-2.93522747389443
300,9,24.8,-3.53506214750773
300,9,24.9,-4.68437628806035
300,9,25,-4.41166067345678
300,9,25.1,-3.03221586408375
300,9,25.2,-3.80413783584883
300,9,25.3,-9.51680642293803
300,9,25.4,-10.1481487994102
300,9,25.5,-6.83175320143519
300,9,25.6,-4.80428676779801
300,9,25.7,-2.74839100252591
300,9,25.8,-3.19331899725672
300,9,25.9,-9.03641039156952
300,9,26,-12.326787252982
300,9,26.1,-23.3077127802262
300,9,26.2,-18.393486624799
300,9,26.3,-8.00330094352202
300,9,26.4,-4.79309358750334
300,9,26.5,-2.93898361515542
300,9,26.6,-1.83435061154997
300,9,26.7,-1.26221773500964
300,9,26.8,-0.92696774701139
300,9,26.9,-0.746850921994012
300,9,27,-0.86095903613775
300,9,27.1,-2.4820441319627
300,9,27.2,-0.743564551927338
300,9,27.3,-0.515471597908975
300,9,27.4,-0.471485037802517
300,9,27.5,-0.468605626733058
300,9,27.6,-0.481729167793695
300,9,27.7,-0.502739095835495
300,9,27.8,-0.527992132561478
300,9,27.9,-0.555526501290267
300,9,28,-0.58417059598847
300,9,28.1,-0.613180201308567
300,9,28.2,-0.642063757874879
300,9,28.3,-0.670487824914612
300,9,28.4,-0.698221660570904
300,9,28.5,-0.725102862628599
300,9,28.6,-0.751015197154167
300,9,28.7,-0.775873864993772
300,9,28.8,-0.799615487641283
300,9,28.9,-0.822191173284404
300,9,29,-0.843561629876838
300,9,29.1,-0.863693647673563
300,9,29.2,-0.882557485520381
300,9,29.3,-0.900124821775232
300,9,29.4,-0.916366998249957
300,9,29.5,-0.931253308710307
300,9,29.6,-0.944749062915753
300,9,29.7,-0.956813078879197
300,9,29.8,-0.967394091508599
300,9,29.9,-0.976425241352331
300,9,30,-0.983815177373318
300,9,30.1,-0.989433044508752
300,9,30.2,-0.993081986034061
300,9,30.3,-0.994450010865527
300,9,30.4,-0.993013962472194
300,9,30.5,-0.987843420175286
300,9,30.6,-0.977213637885831
300,9,30.7,-0.958344317765261
300,9,30.8,-0.938366036787387
300,9,30.9,-1.09644188986161
300,9,31,-1.1881934291144
300,9,31.1,-1.13104396915755
300,9,31.2,-1.0962705330409
300,9,31.3,-1.07376520588567
300,9,31.4,-1.05666506035263
300,9,31.5,-1.04204620670894
300,9,31.6,-1.028553352069
300,9,31.7,-1.01549948647755
300,9,31.8,-1.00251307896081
300,9,31.9,-0.989384566385394
300,9,32,-0.975992358257945
300,9,32.1,-0.962263283581562
300,9,32.2,-0.948148441036916
300,9,32.3,-0.933604878280366
300,9,32.4,-0.918576079578907
300,9,32.5,-0.902961529027336
300,9,32.6,-0.886552203489825
300,9,32.7,-0.868856019778441
300,9,32.8,-0.84847769713381
300,9,32.9,-0.819716567557697
300,9,33,-0.71837264873506
300,9,33.1,-0.863145097651351
300,9,33.2,-0.825403217645922
300,9,33.3,-0.799464259571367
300,9,33.4,-0.74061483454794
300,9,33.5,-0.77355610672434
300,9,33.6,-0.756428962868705
300,9,33.7,-0.73995726425534
300,9,33.8,-0.724243308686406
300,9,33.9,-0.709045425071931
300,9,34,-0.694254696114678
300,9,34.1,-0.679819518713345
300,9,34.2,-0.665714493632345
300,9,34.3,-0.651927232449772
300,9,34.4,-0.638452129566142
300,9,34.5,-0.625287156550589
300,9,34.6,-0.612432105554956
300,9,34.7,-0.599887585198033
300,9,34.8,-0.587654432856049
300,9,34.9,-0.575733368996703
300,9,35,-0.564124797923159
300,9,35.1,-0.552828699592818
300,9,35.2,-0.541844579352196
300,9,35.3,-0.531171454914157
300,9,35.4,-0.520807867307289
300,9,35.5,-0.510751907149798
300,9,35.6,-0.501001250415519
300,9,35.7,-0.491553199852966
300,9,35.8,-0.482404729476827
300,9,35.9,-0.473552530757216
300,9,36,-0.464993060185359
300,9,36.1,-0.456722589797719
300,9,36.2,-0.448737265741779
300,9,36.3,-0.441033188225338
300,9,36.4,-0.433606547500041
300,9,36.5,-0.426453909027137
300,9,36.6,-0.419572918316566
300,9,36.7,-0.41296429669756
300,9,36.8,-0.406638361199799
300,9,36.9,-0.40064068906441
300,9,37,-0.395185214124771
300,9,37.1,-0.39171417833412
300,9,37.2,-0.399891201587355
300,9,37.3,-0.387322232432145
300,9,37.4,-0.377830190787658
300,9,37.5,-0.37195859025517
300,9,37.6,-0.367172993771386
300,9,37.7,-0.362985352484959
300,9,37.8,-0.359312297677195
300,9,37.9,-0.356270520949103
300,9,38,-0.354358640124302
300,9,38.1,-0.355670214389394
300,9,38.2,-0.374430574269613
300,9,38.3,-0.514783237792649
300,9,38.4,-0.383600149835859
300,9,38.5,-0.354268320376253
300,9,38.6,-0.346086109645968
300,9,38.7,-0.342378635470044
300,9,38.8,-0.340408688136137
300,9,38.9,-0.339461215944745
300,9,39,-0.339318867385414
300,9,39.1,-0.339940721450545
300,9,39.2,-0.341375238873753
300,9,39.3,-0.343738419348983
300,9,39.4,-0.347218494144552
300,9,39.5,-0.352099360549587
300,9,39.6,-0.358806897354057
300,9,39.7,-0.367992894444196
300,9,39.8,-0.380689549573558
300,9,39.9,-0.398607826923623
300,9,40,-0.424753432763419
300,10,0.1,-7.13181078047758
300,10,0.2,-7.0341863101575
300,10,0.3,-6.87386596636078
300,10,0.4,-6.66096076813084
300,10,0.5,-6.40698617559173
300,10,0.6,-6.12362041000159
300,10,0.7,-5.82167535613286
300,10,0.8,-5.5104608966854
300,10,0.9,-5.19753136658817
300,10,1,-4.8887072224609
300,10,1.1,-4.58825545452581
300,10,1.2,-4.29913801499702
300,10,1.3,-4.02327003751105
300,10,1.4,-3.76175642259417
300,10,1.5,-3.51509354080318
300,10,1.6,-3.28333342064444
300,10,1.7,-3.06621318123083
300,10,1.8,-2.86325468003713
300,10,1.9,-2.67383978162062
300,10,2,-2.49726627645674
300,10,2.1,-2.33278875388524
300,10,2.2,-2.17964795448211
300,10,2.3,-2.0370914077796
300,10,2.4,-1.90438754135592
300,10,2.5,-1.7808349503628
300,10,2.6,-1.66576811142323
300,10,2.7,-1.55856051428355
300,10,2.8,-1.4586259459711
300,10,2.9,-1.36541847335653
300,10,3,-1.2784315330602
300,10,3.1,-1.19719642944474
300,10,3.2,-1.12128046166683
300,10,3.3,-1.05028484032022
300,10,3.4,-0.983842508574447
300,10,3.5,-0.921615949915898
300,10,3.6,-0.863295038199893
300,10,3.7,-0.808594968323624
300,10,3.8,-0.757254291528835
300,10,3.9,-0.709033070058694
300,10,4,-0.663711158261386
300,10,4.1,-0.621086612851573
300,10,4.2,-0.580974231141563
300,10,4.3,-0.543204214172078
300,10,4.4,-0.507620950200878
300,10,4.5,-0.474081913052742
300,10,4.6,-0.442456670102914
300,10,4.7,-0.412625994207871
300,10,4.8,-0.384481074738782
300,10,4.9,-0.357922823230653
300,10,5,-0.332861270027379
300,10,5.1,-0.309215049237174
300,10,5.2,-0.286910970560987
300,10,5.3,-0.265883677602456
300,10,5.4,-0.246075394041087
300,10,5.5,-0.227435760597918
300,10,5.6,-0.209921767900841
300,10,5.7,-0.193497792853875
300,10,5.8,-0.178135748975216
300,10,5.9,-0.163815364975529
300,10,6,-0.150524610338753
300,10,6.1,-0.138260292332396
300,10,6.2,-0.1270288561638
300,10,6.3,-0.116847429176533
300,10,6.4,-0.107745161812026
300,10,6.5,-0.0997649336278713
300,10,6.6,-0.0929655127456765
300,10,6.7,-0.0874242838827718
300,10,6.8,-0.0832406955780223
300,10,6.9,-0.0805406249641221
300,10,7,-0.0794819227477693
300,10,7.1,-0.0802614891058351
300,10,7.2,-0.0831243521092698
300,10,7.3,-0.0883753884115693
300,10,7.4,-0.0963945616843113
300,10,7.5,-0.107656888432997
300,10,7.6,-0.122758819327447
300,10,7.7,-0.142453417686378
300,10,7.8,-0.167697733303526
300,10,7.9,-0.199717279884333
300,10,8,-0.240094797341679
300,10,8.1,-0.290893952777711
300,10,8.2,-0.354834023350575
300,10,8.3,-0.435540116502938
300,10,8.4,-0.537907197466786
300,10,8.5,-0.668638812302553
300,10,8.6,-0.837059788647403
300,10,8.7,-1.05636987508947
300,10,8.8,-1.3456309219199
300,10,8.9,-1.73303115079678
300,10,9,-2.26152521299713
300,10,9.1,-2.99935574239958
300,10,9.2,-4.06218801355698
300,10,9.3,-5.66923379837262
300,10,9.4,-8.33298902114919
300,10,9.5,-13.9273822477845
300,10,9.6,-23.5679313988823
300,10,9.7,-7.05432037478629
300,10,9.8,-5.53105648118445
300,10,9.9,-8.19705366263014
300,10,10,-8.27351983793232
300,10,10.1,-6.79978801791017
300,10,10.2,-5.28804294149351
300,10,10.3,-4.03026325948537
300,10,10.4,-2.98909136115066
300,10,10.5,-2.09755269666489
300,10,10.6,-1.32682683974459
300,10,10.7,-0.723475485789645
300,10,10.8,-0.402575071499623
300,10,10.9,-0.410944912889732
300,10,11,-0.615574755969832
300,10,11.1,-0.843487111632389
300,10,11.2,-1.01842433568681
300,10,11.3,-1.14030311206195
300,10,11.4,-1.23503334825087
300,10,11.5,-1.33524441632055
300,10,11.6,-1.48569801140728
